dokument_aar,dokument_nr,embete,sidetall,index,type,ml_generated,ml_status,height,width,x,y
1989,22971,100,1,0,PERSONNUMMER,true,,331.786222040437,481.1260074490936,7.197098091983449,29.50810217713214
1989,22971,100,1,1,PERSONNUMMER,true,,349.4191123657965,481.48586235369277,7.197098091983449,29.14824727253297
1989,22971,100,1,2,PERSONNUMMER,true,,469.97050540651924,480.04644273529607,7.197098091983449,29.867957081731316
1989,22971,100,1,3,PERSONNUMMER,true,,487.9632506364779,480.04644273529607,7.197098091983449,29.50810217713214
1989,10665,86,1,0,PERSONNUMMER,true,,94.30090880495312,490.9406091983056,15.116939579419967,79.90382349121982
1989,417693,86,1,0,PERSONNUMMER,true,,120.55162799344022,294.3618856675645,8.27667893686306,30.227870899847698
1989,417693,86,1,1,PERSONNUMMER,true,,132.42686298980897,149.6999320754362,8.636534542813628,30.227870899847698
1989,8913,68,1,0,PERSONNUMMER,true,,178.84788758578873,453.77703469955645,8.276662805780967,83.84619277160718
1989,1450,21,1,0,PERSONNUMMER,true,,360.1414853403104,266.9580240984119,6.8358523690968,29.502099698207246
1990,7091,37,1,0,PERSONNUMMER,true,,151.4989148362516,428.2273364730152,10.07593732877683,84.56590258080553
1990,3878,8,1,0,PERSONNUMMER,true,,174.88948363519782,441.18211303858544,8.276662805780967,71.25127111063615
1990,10957,49,1,0,PERSONNUMMER,true,,135.69272945098234,430.11355886982466,8.2783362795029,12.237540587091246
1990,10957,49,1,1,PERSONNUMMER,true,,244.3908840774987,359.2078089975607,8.2783362795029,11.877612922765032
1990,10957,49,1,2,PERSONNUMMER,true,,147.57034237374737,400.5994903950752,8.638263943829115,20.155949202267934
1990,10957,49,1,3,PERSONNUMMER,true,,147.57034237374737,429.3937035411722,8.638263943829115,12.957395915743671
1990,10957,49,1,4,PERSONNUMMER,true,,196.16057705778613,430.11355886982466,8.2783362795029,11.157757594112606
1990,2791,87,1,0,PERSONNUMMER,true,,273.24000989160504,371.88001346248745,7.200000260648354,35.280001277176936
1990,2791,87,1,1,PERSONNUMMER,true,,356.4000129020935,312.84001132517096,7.560000273680771,34.20000123807968
1991,3477,13,1,0,PERSONNUMMER,true,,146.1306317164425,504.2586577210245,12.957395915743671,47.87037935538634
1991,3477,13,1,1,PERSONNUMMER,true,,174.56491719821335,162.68730427544833,9.35811927248154,91.06169907453192
1991,12934,106,1,0,PERSONNUMMER,true,,274.2094373045694,414.55285009824667,8.63651771038014,32.02708650932635
1991,12934,106,1,1,PERSONNUMMER,true,,287.88392367933795,415.6324148120442,8.63651771038014,32.746796318524694
1991,3985,105,1,0,PERSONNUMMER,true,,555.9758276057214,163.3741266880243,15.113905993165243,38.144619887512285
1991,36,35,1,0,PERSONNUMMER,true,,159.4157227374334,471.7697799295151,8.996372614979311,30.58766689092966
1991,36,35,1,1,PERSONNUMMER,true,,174.52962873059866,472.12963483411426,9.716082424177657,29.50810217713214
1991,2665,3,1,0,PERSONNUMMER,true,,204.39758581232996,451.2580503673623,7.9168079011817944,35.62563555531808
1992,3143,28,1,0,PERSONNUMMER,true,,558.1349570333165,109.03603609354926,11.515356947173519,84.56590258080553
1992,3295,46,1,0,PERSONNUMMER,true,,150.77920502705325,487.60339573187866,8.63651771038014,34.186215936921386
1992,3295,46,1,1,PERSONNUMMER,true,,162.65441687882594,487.2435408272795,8.996372614979311,34.54607084152056
1992,4908,86,1,0,PERSONNUMMER,true,,152.5783969241828,462.7731567087243,8.996367743171156,34.18619742405039
1992,10525,107,1,0,PERSONNUMMER,true,,129.18791075110292,418.87110895343676,17.27303542076028,84.56590258080553
1992,8997,105,1,0,PERSONNUMMER,true,,388.2834420625071,312.7139120966809,8.63651771038014,33.82636103232221
1993,4626,86,1,0,PERSONNUMMER,true,,486.88368592268034,155.09746388224335,8.63651771038014,28.788392367933795
1993,4626,86,1,1,PERSONNUMMER,true,,602.3971102990147,154.73760897764416,8.63651771038014,28.788392367933795
1993,2735,18,1,0,PERSONNUMMER,true,,562.0933609839074,109.03603609354926,10.435792233376002,114.43385966253685
1993,908,102,1,0,PERSONNUMMER,true,,310.914637573685,233.18597818026376,7.9168079011817944,34.186215936921386
1993,3290,10,1,0,PERSONNUMMER,true,,481.8457172582919,168.05224044781355,8.276662805780967,33.82636103232221
1993,9961,67,1,0,PERSONNUMMER,true,,142.86239712587147,480.04644273529607,8.276662805780967,34.90592574611973
1993,9961,67,1,1,PERSONNUMMER,true,,155.09746388224335,480.04644273529607,8.276662805780967,35.2657806507189
1993,6241,93,1,0,PERSONNUMMER,true,,545.1801804677463,97.16082424177657,7.9168079011817944,71.25127111063615
1993,5998,86,1,0,PERSONNUMMER,true,,169.13180516161106,389.3630067763046,8.63651771038014,29.14824727253297
1993,5998,86,1,1,PERSONNUMMER,true,,182.44643663178044,214.1136682365076,8.63651771038014,29.50810217713214
1993,2367,41,1,0,PERSONNUMMER,true,,557.7751021287173,100.39951838316912,10.07593732877683,83.48633786700802
1993,2367,41,1,1,PERSONNUMMER,true,,581.8853807368619,100.03966347856995,9.356227519578484,83.48633786700802
1993,10696,49,1,0,PERSONNUMMER,true,,147.54051088566072,469.97050540651924,7.9168079011817944,33.10665122312387
1993,2214,54,1,0,PERSONNUMMER,true,,462.0536975053374,147.90036579025988,8.276662805780967,19.432164848355313
1993,13987,106,1,0,PERSONNUMMER,true,,565.3320551252999,116.2331341855327,8.276662805780967,84.56590258080553
1993,13987,106,1,1,PERSONNUMMER,true,,589.4423337334445,116.2331341855327,7.9168079011817944,84.56590258080553
1994,118,40,1,0,PERSONNUMMER,true,,806.7946961113447,484.7245564950853,5.757678473586759,27.348972749537108
1994,6618,64,1,0,PERSONNUMMER,true,,493.0012193008663,118.03240870852856,8.276662805780967,84.20604767620635
1994,6618,64,1,1,PERSONNUMMER,true,,636.583326235936,117.67255380392939,8.276662805780967,84.20604767620635
1994,8509,67,3,0,PERSONNUMMER,true,,227.428299706677,309.4752179552883,9.716082424177657,40.30374931510732
1994,8509,67,3,1,PERSONNUMMER,true,,261.25466073899923,221.31076632849107,7.556952996582622,33.46650612772304
1994,6443,64,1,0,PERSONNUMMER,true,,143.94196183966898,409.1550265292591,11.875211851772692,149.33978540865658
1994,17124,97,1,0,PERSONNUMMER,true,,571.4495885034859,118.75211851772691,8.996372614979311,85.64546729460305
1994,17124,97,1,1,PERSONNUMMER,true,,691.2812717350103,111.19516552114429,8.63651771038014,85.64546729460305
1995,4775,17,1,0,PERSONNUMMER,true,,213.39395842730926,462.41355240993664,11.155502042574346,40.663604219706485
1995,4775,17,1,1,PERSONNUMMER,true,,239.30351155844969,462.41355240993664,9.356227519578484,34.54607084152056
1995,8819,36,1,0,PERSONNUMMER,true,,550.2181491321347,124.1499420867145,13.314631470169381,70.17170639683863
1995,2971,36,1,0,PERSONNUMMER,true,,33.46650612772304,416.71197952584174,13.314631470169381,23.030713894347038
1995,2971,36,1,1,PERSONNUMMER,true,,97.88053405097492,192.88222886515643,6.117533378185932,11.155502042574346
1995,2971,36,1,2,PERSONNUMMER,true,,138.90399317528056,407.7156069108624,7.556952996582622,17.63289032535945
1995,2971,36,1,3,PERSONNUMMER,true,,208.71584466752003,123.79008718211533,5.037968664388415,2.5189843321942074
1995,2971,36,1,4,PERSONNUMMER,true,,328.54752789904444,123.43023227751615,5.037968664388415,2.5189843321942074
1995,2971,36,1,5,PERSONNUMMER,true,,385.04474792111455,131.34704017869794,7.9168079011817944,47.14099250249159
1995,2971,36,1,6,PERSONNUMMER,true,,422.1098030948293,180.2873072041854,6.477388282785104,15.113905993165243
1995,2971,36,1,7,PERSONNUMMER,true,,541.9414863263537,179.92745229958624,6.477388282785104,15.113905993165243
1995,2971,36,1,8,PERSONNUMMER,true,,552.737133464329,109.03603609354926,7.9168079011817944,110.11560080734678
1995,2971,36,1,9,PERSONNUMMER,true,,551.2977138459322,215.5530878549043,12.954776565570208,11.875211851772692
1995,2971,36,1,10,PERSONNUMMER,true,,554.8962628919239,531.1458391883785,7.556952996582622,18.712455039156968
1995,2971,36,1,11,PERSONNUMMER,true,,739.8616838558986,355.5366457439824,6.477388282785104,14.034341279367727
1995,63145,105,1,0,PERSONNUMMER,true,,417.7915442396392,138.5441382706814,7.556952996582622,34.54607084152056
1995,63145,105,1,1,PERSONNUMMER,true,,486.5238310180812,138.18428336608224,7.556952996582622,34.54607084152056
1995,3778,82,1,0,PERSONNUMMER,true,,564.9722002207008,169.49166006621024,15.833615802363589,27.70882765413628
1995,13286,8,1,0,PERSONNUMMER,true,,136.74486374768554,477.1676034985027,8.276662805780967,29.14824727253297
1995,13286,8,1,1,PERSONNUMMER,true,,148.62007559945823,476.8077485939035,8.996372614979311,29.50810217713214
1996,5798,3,1,0,PERSONNUMMER,true,,548.0590197045397,109.7557459027476,7.9168079011817944,112.99444004414015
1996,5798,3,1,1,PERSONNUMMER,true,,572.1692983126842,110.11560080734678,7.556952996582622,141.0631226028756
1996,27594,100,1,0,PERSONNUMMER,true,,452.3376150811598,156.53688350064002,11.155502042574346,55.77751021287173
1996,5151,56,1,0,PERSONNUMMER,true,,436.86385418339535,195.76106810194983,7.9168079011817944,19.792019752954484
1996,5151,56,1,1,PERSONNUMMER,true,,558.1349570333165,196.48077791114815,8.276662805780967,19.072309943756142
1996,23533,106,1,0,PERSONNUMMER,true,,150.05949521785493,489.76252515947374,8.63651771038014,33.82636103232221
1996,14124,101,1,0,PERSONNUMMER,true,,148.26022069485904,464.57268183753166,8.276662805780967,33.82636103232221
1996,4855,75,1,0,PERSONNUMMER,true,,458.81500336394487,172.01064439840445,12.594921660971035,43.18258855190069
1996,4855,75,1,1,PERSONNUMMER,true,,482.2055721628911,169.49166006621024,13.314631470169381,44.622008170297384
1997,2994,33,1,0,PERSONNUMMER,true,,584.7642199736553,157.25659330983837,7.556952996582622,32.38694141392552
1997,4255,35,8,0,PERSONNUMMER,true,,189.64353472376388,354.81693593478406,8.63651771038014,29.867957081731316
1997,4255,35,8,1,PERSONNUMMER,true,,329.2672377082428,353.7373712209865,8.63651771038014,28.788392367933795
1997,4255,35,8,2,PERSONNUMMER,true,,469.97050540651924,338.2636103232221,8.63651771038014,29.867957081731316
1997,4255,35,8,3,PERSONNUMMER,true,,610.3139182001966,346.5402731290031,8.996372614979311,29.867957081731316
1997,4379,28,1,0,PERSONNUMMER,true,,93.92213010038401,400.8783637234781,17.27303542076028,46.78113759789242
1997,4379,28,1,1,PERSONNUMMER,true,,579.3663964046676,200.0793269571399,10.435792233376002,11.875211851772692
1997,4379,28,1,2,PERSONNUMMER,true,,755.335444753663,281.76639030115206,11.155502042574346,12.235066756371864
1997,3291,71,1,0,PERSONNUMMER,true,,142.86239712587147,426.42806195001936,8.63651771038014,73.05054563363201
1997,3609,51,1,0,PERSONNUMMER,true,,459.53471317314325,112.99444004414015,8.63651771038014,98.24038895557408
1997,3609,51,1,1,PERSONNUMMER,true,,507.7552703894323,177.04861306279284,8.63651771038014,33.82636103232221
1997,3609,51,1,2,PERSONNUMMER,true,,579.3663964046676,176.32890325359452,8.63651771038014,33.82636103232221
1998,5599,61,1,0,PERSONNUMMER,true,,216.63265256870181,355.5366457439824,7.556952996582622,55.41765530827256
1998,5599,61,1,1,PERSONNUMMER,true,,236.06481741705713,355.8965006485816,7.197098091983449,55.05780040367339
1998,813,71,1,0,PERSONNUMMER,true,,157.3199974658087,447.4799927917625,7.919999872420576,29.159999530275755
1998,813,71,1,1,PERSONNUMMER,true,,156.59999747740684,534.9599913825898,7.5599998782196405,28.439999541873885
1998,4009,80,1,0,PERSONNUMMER,true,,457.3755837455482,166.61282082941685,14.75405108856607,36.70520026911559
1998,4009,80,1,1,PERSONNUMMER,true,,482.92528197208946,112.99444004414015,10.07593732877683,101.11922819236746
1998,4009,80,1,2,PERSONNUMMER,true,,507.035560580234,113.35429494873932,10.07593732877683,89.96372614979312
1998,4009,80,1,3,PERSONNUMMER,true,,581.5255258322627,166.2529659248177,7.556952996582622,37.06505517371476
1998,4264,8,5,0,PERSONNUMMER,true,,272.7700176861727,148.9799305040574,8.63651771038014,28.788392367933795
1998,4264,8,5,1,PERSONNUMMER,true,,273.84958239997025,389.7228616809038,8.63651771038014,32.38694141392552
1998,8131,9,1,0,PERSONNUMMER,true,,148.9799305040574,454.49674450875483,9.356227519578484,30.227811986330487
1998,8131,9,1,1,PERSONNUMMER,true,,166.61282082941685,455.21645431795315,9.716082424177657,29.14824727253297
1998,4023,77,1,0,PERSONNUMMER,true,,509.5545449124282,81.68706334401215,8.63651771038014,76.28923977502457
1998,4023,77,1,1,PERSONNUMMER,true,,601.6774004898164,80.96735353481381,8.63651771038014,76.64909467962373
1998,2208,37,1,0,PERSONNUMMER,true,,116.95284399473105,495.1603487284613,6.117533378185932,28.788392367933795
1998,10569,101,1,0,PERSONNUMMER,true,,247.58017436423066,274.2094373045694,8.276662805780967,29.50810217713214
1998,3106,101,1,0,PERSONNUMMER,true,,128.82805584650373,441.18211303858544,7.556952996582622,91.76300067278898
1998,610,86,1,0,PERSONNUMMER,true,,706.3947951937992,110.83525059586864,7.916803613990617,64.41399304110548
1999,6424,30,1,0,PERSONNUMMER,true,,720.4295190075433,111.91487533034264,12.594921660971035,77.36880448882208
1999,3151,64,1,0,PERSONNUMMER,true,,504.51657624803977,128.1083460373054,7.197098091983449,24.110278608144554
1999,385,23,1,0,PERSONNUMMER,true,,110.11560080734678,494.80049382386215,6.477388282785104,29.50810217713214
1999,4816,60,1,0,PERSONNUMMER,true,,124.86965189591284,498.0391879652547,6.117533378185932,29.14824727253297
1999,14544,101,1,0,PERSONNUMMER,true,,145.35180826921618,469.8749049494959,8.63476088728017,34.17926184548401
1999,14544,101,1,1,PERSONNUMMER,true,,169.81696411651,469.8749049494959,8.994542590916843,34.17926184548401
1999,26305,100,1,0,PERSONNUMMER,true,,458.09529355474655,152.9383344546483,7.197098091983449,24.47013351274373
1999,17605,100,1,0,PERSONNUMMER,true,,119.47182832692526,456.65587393634985,6.477388282785104,71.61112601523531
1999,17605,100,1,1,PERSONNUMMER,true,,137.4645735568839,456.65587393634985,6.117533378185932,71.61112601523531
1999,17605,100,2,0,PERSONNUMMER,true,,196.48077791114815,312.7139120966809,6.477388282785104,70.5315613014378
1999,17605,100,2,1,PERSONNUMMER,true,,228.5078644204745,312.7139120966809,6.477388282785104,70.89141620603698
1999,4703,36,1,0,PERSONNUMMER,true,,213.79688629870407,138.21212851633393,7.918403196248299,61.907515897941245
1999,4577,39,1,0,PERSONNUMMER,true,,132.0667499878963,498.3990428698539,6.117533378185932,28.428537463334624
1999,4577,39,1,1,PERSONNUMMER,true,,148.9799305040574,498.0391879652547,6.477388282785104,28.788392367933795
1999,1381,2,1,0,PERSONNUMMER,true,,373.16953606934186,117.67255380392939,7.9168079011817944,91.76300067278898
1999,8026,90,1,0,PERSONNUMMER,true,,562.2066269336292,152.9691526547967,8.63825803227087,28.07433860488033
1999,7317,20,3,0,PERSONNUMMER,true,,158.69601292823506,392.60170091769714,11.515356947173519,40.30374931510732
1999,7317,20,3,1,PERSONNUMMER,true,,306.95623362309414,286.8043589655405,11.155502042574346,47.50084740709077
1999,7317,20,4,0,PERSONNUMMER,true,,562.0933609839074,293.2817472483256,11.515356947173519,40.30374931510732
2000,3102,10,1,0,PERSONNUMMER,true,,499.83846248825057,177.04861306279284,7.9168079011817944,33.46650612772304
2000,3102,10,1,1,PERSONNUMMER,true,,625.4278241933617,177.04861306279284,8.63651771038014,33.82636103232221
2000,12050,6,2,0,PERSONNUMMER,true,,105.43748704755754,304.4372492908999,10.795647137975173,32.746796318524694
2000,12050,6,2,1,PERSONNUMMER,true,,119.47182832692526,276.00871182756526,10.795647137975173,32.746796318524694
2000,9879,107,1,0,PERSONNUMMER,true,,126.30907151430954,498.75889777445303,5.757678473586759,28.788392367933795
