8578fda4-6d28-427b-a2fa-22d8b0128aec,1982,7973,23
b2c38fea-1262-428c-95c5-f63e9c5539e1,1982,3750,23
1f0cdcc2-92bf-41fb-a466-852e58a4e29c,1982,380,28
bed777d3-eb7c-4a27-a731-39898942c8b4,1982,10740,91
f075c91c-f6ae-40c1-99ca-551f85dc0efd,1982,13868,91
96bb71bf-2cbc-4962-ab05-56f8c00c9df1,1982,4790,18
225eaa8e-490c-4352-be78-36bb794f9f55,1983,23684,107
f918715b-14a4-40fa-9ee2-573e3bd541d3,1983,6470,91
b6d8e85a-b84d-44aa-bef4-2a6911904a94,1983,906399,69
990399ac-6d2a-44db-966b-06b46c0b76e4,1983,14354,106
44f8cb27-581d-49e1-8f72-d4f82332384a,1983,300617,3
8c80f94a-689e-4144-aabc-ad343382a739,1983,374,48
294a6d64-bd95-4e60-be38-fa4f25bc2d85,1983,3855,97
4892749e-49d9-409f-b640-335e8e6cbf91,1983,3994,78
009dd242-71be-4977-8134-c331820e688d,1983,9811,100
06edeecc-094f-4013-8b27-041d670431f8,1983,7598,67
522057fc-7681-4a45-92f7-720ea5e9d176,1983,8269,102
92a426f9-16ce-46d0-b46b-4cf6a44e7259,1983,4576,14
46f47b4e-25b1-4976-8ad5-63bdb90bf4f8,1983,25079,106
d2d31203-3e20-4dfc-bd33-6e7019272309,1983,3291,36
d606b251-0ab8-41c1-81c9-c410c7c8f725,1983,1161,70
6509a6e6-4dfd-4fe6-ab3f-1a478bce414c,1983,4051,49
fafd6980-99c1-4bb6-b967-45e7e0e82fd2,1983,311,39
451770ad-6064-4721-8223-c14b4b3289c3,1983,2482,57
6149d69a-0ac6-4ea4-8112-e0e37b4f5d01,1983,4687,77
1468d2ea-597d-4be8-b0e8-75d5cc4b21ce,1983,429,43
9611e3a1-a353-4e0b-b61e-9b1f955f2201,1983,4400,16
6b918d65-0dbb-406b-9985-fc270a5f830e,1984,6117,1
b534ca49-2744-440e-ae16-d5c766f20211,1984,12775,49
bfe80253-876f-4b6e-922f-6f16f3d63f89,1984,409585,90
7df9b4eb-aaf4-4dc3-89ed-913ca537eff8,1984,5675,23
de7fa4cc-cb5e-4a85-9324-5649a3b7e023,1984,7349,86
9bee3319-c860-463b-9670-38eca630288d,1984,4789,19
4162dd96-6449-437c-b36a-1e0131e60db7,1984,34388,106
6ad49d07-ea57-4292-bb7a-60fe40d667e7,1984,4462,66
519648f0-7fcd-4981-bd79-a1accedfbe7f,1984,11734,86
8863bc54-b27b-45ae-9b06-95693b85a6d2,1984,849,45
1836e375-2761-4440-99c6-183619d2db87,1984,5880,16
ac6aabcd-30db-498e-a3fb-0f6502eed27d,1984,33715,100
14fecdc1-66c2-4bf0-9ff5-b0a4e7e9b023,1984,217,57
06c8273c-200e-429f-9442-248e0d939302,1984,106302,58
f2f0d84b-c6e6-4c73-b3a1-4e9a58eb7346,1984,9630,5
8902e482-43e8-49cb-8631-69c1f10b76bd,1984,5471,56
6690fa7f-8fe1-403a-8a42-d0631da39a17,1984,2374,17
eb05c79e-1a3f-4ba1-b40d-53c3dd299120,1984,14192,100
0737302e-c2fa-4af4-aa58-b0d9a6e1c694,1984,2555,55
d1b5255f-be6a-4aa7-8eaf-ddc62e192c91,1984,1785,80
e6f4fef0-91ce-4140-a632-d18287a00084,1984,8877,47
fb966af7-e977-4f7d-977d-5996a81fee22,1984,401737,75
0dc2632f-7550-4765-942a-96d58902d786,1985,756,52
349a6895-354a-491a-9944-c69797c89f26,1985,2641,70
c2a4c971-e442-4471-9843-525d3e5c211a,1985,1550,25
95ffd083-9cb5-4170-a1ff-405e5ac19df1,1985,2979,80
b67ad413-24c7-49f4-b6be-1d2579a86772,1985,7228,28
447c3483-cb30-466e-9c98-0412103077be,1985,6978,80
475c8e47-d99b-473b-aa9a-850ba062d491,1985,5408,15
27a706fe-fbe8-4e93-ac34-902af07325a4,1985,10878,58
8057c49a-1bde-4e25-91be-312552457a17,1985,22275,101
4c5af7c7-f4f0-485d-8647-2b2180e2fe60,1985,18654,105
35c4a9cb-5826-4a27-ad6e-5c5703c9b1bb,1985,3069,11
8fce0043-d895-4aad-819f-d982ab3bd925,1985,7996,30
dde6e8bb-a90e-44d7-9972-cf21553dcc32,1985,5210,26
583ab808-b867-4824-886e-1a28ffce6b7e,1985,8354,37
88c73088-b0e0-4dcc-aae6-4f833a79c977,1985,24465,105
cd738c65-0cd0-4316-a4e6-6b367a61908e,1985,8545,20
43e4212f-7c81-49a2-9c3c-0cb28ad0f76c,1985,7619,68
f27e9bc0-1c15-42e1-9206-936744545fd4,1985,23863,100
f8946dbf-2f2f-4ed1-ba40-9046c378eee3,1985,10000,106
c8b90eb8-94ee-466b-b939-f1ff64dad2bf,1985,9784,50
f393ec0e-886f-4487-bc17-18391ece8b15,1985,3405,77
1342bb5a-7b38-48e6-b250-1d4aa66c8127,1985,9695,93
5c3db3cd-4e68-4f4c-af68-2fd9a09fba01,1986,8844,105
0cc0de3e-6ce3-4af7-8e86-ce605b54e885,1986,12087,10
1fc9b6d6-d68c-461b-8cda-6e413f391641,1986,3173,30
db2bd8f3-7989-49f0-843a-165586a8d889,1986,17743,105
3934d219-74fa-4687-bfc0-5344ec0d8f79,1986,7207,23
4a0bca42-e0ef-4e1a-b9dd-94a6bd0628b8,1986,8734,51
5387e197-ba74-4e7f-84e6-58f509e62442,1986,1338,72
9f920759-f8a9-4d7f-8c2a-12baa614143d,1986,7007,29
8869d8ae-48bf-4d7b-be65-2423d479d147,1986,12673,8
3ce7f4ac-0881-48dd-8255-6f93731b6f5b,1986,6099,55
13c862be-38d3-4696-a60d-3195edc96bd9,1986,2670,63
5be37d72-ef77-4819-a06a-524600dac7cb,1986,4199,105
afad2eff-5624-45e4-93b0-b4a18aea7571,1986,14816,93
06756701-1c64-4f8c-ba0b-7b29cd2754e6,1986,746,68
73860fae-6622-474a-84e2-49f9e7fdd1bf,1986,17294,102
458f560f-6e4d-4c90-b84d-34917c11c0f6,1986,109512,11
b77bd7dd-3315-4ea4-94dd-23335e505b39,1986,1509,82
cd947b60-116c-49a1-911f-a468b6b8a728,1986,103603,93
c2807746-a930-4d4a-b595-a96a87b5654c,1986,6789,65
be38c1fb-f219-4242-95b5-43a08497df00,1986,8471,74
8ef960e4-b6a4-4c37-ae94-e1e1017c7681,1986,310805,3
37dd6e5d-115a-44c2-beb3-1d304edb477e,1986,12595,90
02bf8f2d-e214-4770-9c5f-5000994f3ff7,1987,266,29
731fceb4-7731-4c1d-b1fc-10d2c046f723,1987,4887,58
e949e69e-d492-46a8-a7cf-840df443fcec,1987,24712,106
f67c8a3c-e945-4afa-afa7-a6ee550a80c4,1987,2603,97
77c5c89c-ffde-425a-babe-86057e6c6ede,1987,1,65
857e2e8b-651f-4c65-8d51-da1299d4c003,1987,28581,105
1c05ce51-8d4b-4d59-8b77-06ada137bfba,1987,116,1
8bd314b7-34ff-4bbd-b5a0-d21a6fecec38,1987,8403,11
442d79ab-0a77-4007-b840-6132b42ac19f,1987,2507,101
9165074a-4a39-44f2-877a-2bbbbbf372b9,1987,108656,8
89c7928c-6ab6-4a6c-b133-5f354aabe119,1987,5384,83
12710351-7e51-45da-bf7c-e05ef41347bb,1987,1137,37
8e6548d1-740c-4c11-8670-f489dbd7ee34,1987,7294,79
671da784-684b-4cb6-bbfa-0ff365933ba4,1987,28,26
9d91d810-a404-440d-8807-483a02b63096,1987,25201,100
5b84d614-97ae-4dc3-a13f-db77c87e0e63,1987,1843,53
7d208b21-7625-4293-b9e6-b1cf762b8252,1987,32962,100
15bb116d-29a7-40fb-8456-5f6d074c544b,1987,5480,72
0a6a52d1-1f43-4e1b-a95b-d9b8dd832b28,1987,3758,21
1dfc181f-38fa-4364-abe4-6a4e73243b01,1987,5662,67
ccdc3336-4c61-4eb1-8c02-132323586425,1987,28318,106
85b19ad0-bb18-4c22-983d-66572e997c93,1987,106601,11
3d0de6d6-adaa-4e30-a44c-59df99040f08,1988,887,67
7508cd42-2028-4958-a851-fe395b9bb9b4,1988,6732,66
b6fde1ad-ca28-46d5-aa46-ab974ffadbfe,1988,12412,101
b9a48de5-43bb-4ff4-9a64-94a9a8e1689a,1988,2613,52
356240dd-c185-4a48-82ea-bac8d004b27b,1988,1459,31
21b32fa4-6065-4375-b1b2-e8b12151f848,1988,6332,43
4ca24da9-e7eb-4ab4-a8f8-ef7acad1cf54,1988,4589,51
522f9a37-a272-4aa5-be03-a5e01d356117,1988,3078,27
2f980c7a-ba82-424d-ad27-05879043f54b,1988,5513,106
de6c0932-c674-41db-a6da-20489bf7c47e,1988,13914,101
b4e8c40e-d857-4461-a6af-e43adb3a55c6,1988,10346,49
75b876ff-17b7-4213-9aa7-03a89a161e07,1988,3272,2
db16ca44-70a8-4254-97ce-9f49b5e591c2,1988,2842,32
e45da8a5-800b-4ebd-84f5-db5c274a3336,1988,73867,105
e4ce9dac-3f75-4aaf-b5a5-e836aa709980,1988,411601,97
b5b2cfe0-2293-422f-91d7-c603e96db195,1988,14760,86
1dc4a89f-6f4e-4817-86ad-4334bbd4cda6,1988,6812,105
175547e7-bff1-485c-aeba-03d8719339b7,1988,2197,31
8acaa82e-918f-4013-bb7f-7f59d4fb0b09,1988,45126,106
a126a839-d2f2-4fd6-ad1f-a199fe83f3b6,1988,906690,69
0c2590c7-3fb9-41c0-985e-5d3dcbee3c74,1988,4479,28
591bc950-6e1d-4827-8a88-db5aa541c27f,1988,2362,85
127dce59-bb9f-4f51-8c96-fa1d2459eeb6,1989,4416,72
ac38add5-6814-418c-a6c1-4aef4386d06b,1989,864,23
564fb77f-7c24-4292-bcd0-e7a9cf812cb3,1989,7083,74
38a829dd-4d9f-4910-a447-5903d8f63cd6,1989,22971,100
4166dd72-d2e8-4a7b-8478-f5b76eda747b,1989,9689,87
c6eb841e-d87b-4a74-a5da-2df700a93772,1989,401819,90
0d0acdfe-96ca-4d2a-9419-d1da54c2e53a,1989,7180,67
d38edb3c-10c9-480a-aad6-62714ddcb46f,1989,10665,86
d3efe01b-1962-4e41-b4dc-752d4c3b0cd8,1989,8331,49
fd8176b9-6588-49fb-a068-333593967eb0,1989,4534,63
23b8c6a0-0ebd-4899-84a4-eb35ec64837a,1989,106679,58
d2bbbd60-1688-49a0-900f-6df7eca9cd7e,1989,3338,43
cfb872e4-3fb9-40f6-aaf5-d28ec73cec3a,1989,4335,65
82623259-48bf-4b22-a3c2-37c4856e302f,1989,3981,56
8889036a-72be-44ca-a961-3bef1ad09f8a,1989,58485,105
f353dade-9248-4847-9817-d85163da3b11,1989,417693,86
78b651c9-95f7-4387-97ca-33ae9a8896a7,1989,1989,68
ceb3f479-2f0d-40df-931b-f5c49555fb9e,1989,8913,68
cad2e60e-a1d7-405f-afce-e548c0e58877,1989,20895,106
b2f3a054-5eee-4cff-b53a-b7588fc1aecd,1989,1450,21
b209ae1e-18a0-414c-aca7-a32571b6d096,1989,4710,23
a04acfd7-755e-4615-82b2-078f4e504bb0,1989,1355,44
398bb962-1c66-4c45-9ab0-fc3e88e9757f,1990,305102,61
91fe209d-0930-42b0-b053-da35c840674c,1990,9291,8
2a176853-bfa5-4e9d-b34c-3076600e6119,1990,119,69
ca019c78-9cd1-4995-b266-01af86ea48bb,1990,103753,11
4b4d792a-fc2b-4b4b-8959-12ca5a6de071,1990,7091,37
5969c994-c1ac-4d43-9f6a-efce8392add6,1990,3878,8
09a2733e-feb7-4322-a80f-cec537d06ccb,1990,3661,26
b3bcc0fe-dec7-4a58-9f44-9e0d77c7d718,1990,13818,91
665916c8-58dd-44fe-a35f-ad863695a80a,1990,2416,25
b3087a68-bb8c-4173-9795-95b896af925e,1990,355,61
a906f955-8331-425c-a0ab-276afe15421c,1990,10718,90
6a60e0e9-ec48-4b6c-a449-de143f5b97f5,1990,10957,49
c9b88e87-8c57-4b5e-8dca-e5fd0364284a,1990,23167,100
7718871a-8e75-4d48-8f8d-72a83064b4bf,1990,978,68
ba096974-2218-4d0a-874b-30caf146d4ba,1990,2791,87
9220e28a-2f2e-4927-a9b2-2bc2a4b1065b,1990,18842,100
fbe5f1f8-4109-476f-8795-2bdf5f32bbc3,1990,7602,86
426b5435-236a-4062-b041-47a8a262ccde,1990,2199,34
dff4ece0-0a46-4582-8e40-a222e810b4e8,1990,970,5
bc9928a1-fd5d-4819-ba6f-63465d1621fc,1990,1929,84
e508d3fc-cc3d-46f6-8927-50860952a7d9,1990,4384,64
bebec083-1691-46ec-8dfb-125474fa6817,1990,1939,40
2b95f945-ef08-4559-afc5-bb8223fce85b,1991,1598,71
e983ec17-f52f-416c-9cc2-b06b3d2ceb10,1991,2312,50
a7f77a97-4ee8-476e-aac3-86b1c4d125d7,1991,1395,47
a17da36f-1db1-4207-ba7c-8eddd34af2ad,1991,3477,13
f7b7062f-7491-4521-9dcb-55f309bb19d9,1991,12934,106
5a40229e-386d-42e5-991a-ed8a4db77546,1991,5088,45
5438730c-dc1a-41b3-9ff5-9b269a033472,1991,2862,75
5675ad72-ac41-4778-861b-0a55b6ad9807,1991,3985,105
d3e8c17f-018a-40c4-8750-3e751bb90395,1991,3965,45
892b44b1-4aa9-4a2d-8c87-0e9572bdaa5f,1991,1345,47
aebbf6f2-4e2f-455f-b3c8-e1f3130a26c8,1991,3686,60
fe23e8dd-e64c-42d2-9034-329453dd2c51,1991,11942,50
8a434e7e-0af5-4267-8c6a-47066ce25084,1991,36,35
b33f4ce2-db54-43e3-b0b8-7a5ebc072daf,1991,1786,25
97101966-83ba-49b4-9bb8-1f52e75b3b93,1991,12430,50
5839cefe-95a6-4052-91d1-b3771f8ebf11,1991,9990,106
7bf36e14-f537-48d8-8352-700c695bae14,1991,4713,6
c3399d0b-8eba-441d-aaf8-60cc285bd411,1991,59180,105
25cfd443-74ec-4f7b-8a6b-297cedc7d516,1991,2665,3
b49db977-3c89-49e7-8e36-d17cc8b3b839,1991,3105,78
db2ce7b4-9f9b-4b10-8e8b-86ecce879a9d,1991,1901,53
59c46fe5-5ec3-4ad0-9e6e-976122b6d1a6,1991,4678,100
3600f5e3-c723-46a8-bc98-f8cb58d00294,1992,8236,10
10b2bf7a-9df8-455b-b690-f2fe067dc8dd,1992,3143,28
601e38dc-2c58-4286-aafd-5b96aeae1ca2,1992,2568,20
a642da70-0bf1-40c8-b885-c5511ab5618e,1992,3329,69
5a84ee1d-3f91-4dda-9d03-dc7ee51cc5da,1992,3343,41
5a71a355-cc88-4310-aeab-183886ffeec3,1992,8966,90
d6c95f8c-d7d6-4d63-b0ee-8622bd59ed4f,1992,1754,65
b57b0968-8954-4868-9fc5-9e133ae44a79,1992,3295,46
c7aafb75-6c0f-448c-bd57-9ec6f3c510fb,1992,5595,51
9c4828da-3044-44af-b7b2-68d2ad51b59b,1992,2274,65
75309c48-32e1-4e97-9e3a-a8ba9ed9e61a,1992,29140,106
c2e03b53-9357-4f13-8b0e-f619f8a15e5b,1992,4939,67
48f41967-872f-49cc-96fd-86efea54ca57,1992,4589,19
8f2d3b98-81d7-4827-9874-86c2e5db2b9d,1992,1899,14
69400393-b27c-4f4c-86ae-d9ae4ca756dd,1992,4908,86
edeb74e1-87ac-4d36-bfa8-5be48e82cb61,1992,10525,107
cf7628ff-c0e4-4de4-978f-7241f740c76f,1992,8191,78
5e4a9636-925b-42c4-9d12-904839bb0693,1992,8997,105
db5e7cff-395e-4a9e-b8b3-80de77b4a044,1992,26911,100
c44de80f-38a0-4513-8e01-c3efadd48e82,1992,2033,54
7df92745-9d2a-470a-adfe-f0fee2ba18ef,1992,5945,106
354db454-8078-4d6a-96bf-85abcecfdd70,1992,4842,11
45591b3c-85d4-4052-833d-4967b712ff14,1993,4626,86
9cfce25b-b216-4a96-a34d-d9cc72173769,1993,2735,18
1873bfa7-99ea-4170-8233-763a3232d63d,1993,908,102
9830a563-c567-4446-9d39-adb5f3f60b67,1993,5907,1
2710fac3-5912-431f-9423-a685462436bb,1993,19634,61
61c18939-0e9a-40b0-bab5-4a182b0374af,1993,12040,44
8c7697df-290b-4776-aa2c-ac8990bc89cf,1993,3290,10
a49da803-be44-4bb1-9fe2-fd54949a6e96,1993,1534,1
5bab5b9f-2a9c-44b9-93c4-02db480f561a,1993,2638,53
7af4f9db-3abd-4638-a66e-2f882a23dc26,1993,2064,79
6c167e23-32a8-4890-9ae0-c52e7d9f0aed,1993,9961,67
470ee9a1-8cbf-4e69-a8cf-262c42ce1726,1993,6241,93
b274318f-e6ac-4fbb-a62c-78fda8a4be54,1993,5998,86
ad0e5d6e-f679-4cb7-a1b7-88fc0415c11f,1993,223,90
b1b6c6cf-85c4-47f3-9d15-177345468616,1993,2788,32
99afcc7d-a6f0-4f65-a7f2-2f6b07b4fa62,1993,2367,41
816a12d1-f7f7-4ee4-aa70-723ae7515e9c,1993,10696,49
c1d7e758-8030-4c8c-972c-fd47d2bd6f71,1993,2214,54
67c9e8e3-3877-4cdb-8c5a-4b4d6a054432,1993,1152,49
2b3ef5c8-ff74-4fca-8794-97a0b7d20edf,1993,4192,78
bad2a3e3-8401-4390-ba6a-0362f3eeae8f,1993,18616,61
6c046ae3-9583-43f5-ab36-f175327d7a60,1993,13987,106
97f9038e-7bf6-4dc3-b035-4ff57b6b64f5,1994,43293,105
d1e55949-8821-4fbf-ae22-60a1882dca65,1994,12501,106
2cb23b5f-7cc0-4dd4-9576-434e402248e0,1994,1121,35
e1c5f1dc-3c6b-421a-87d8-15420b2eb9ab,1994,1031,93
4bed974a-7835-4506-8c4e-d62b79c1eb72,1994,2684,48
1e83fc03-463a-4cb0-b6ee-a1f095b24c38,1994,2162,30
6a44ddca-8e08-4ce0-809e-129afa8a9f4b,1994,2589,90
d0b5f365-72e4-47b3-8622-4139cb65bbb6,1994,118,40
9d0a2bd2-d394-4142-8727-e9307e854dd6,1994,6618,64
9765fa44-b084-4742-b61d-576786dbb21e,1994,3960,8
d3ffb84c-3d8b-4076-985e-f54ed56194a4,1994,1752,31
0544aeba-bf49-4c90-89e0-ca90562b8716,1994,8509,67
46993a24-dbd3-44dc-90eb-af16ecbf2990,1994,3729,26
b409b047-5ace-4731-8c8e-94e10e6a33e0,1994,5387,9
4fd04229-8c94-4766-afe4-6497c76a1733,1994,8204,25
79105127-88e7-44a9-be2f-a5855ef86833,1994,5202,106
18838a73-7834-473a-989d-2c6decec943b,1994,6443,64
7ad50b7b-5fec-45a3-a611-313fcc7714bb,1994,11615,93
2392bc4d-c299-4576-9c60-91b8df866170,1994,4143,16
1b41cd49-9134-40ec-a2d1-2c46e6a0eaa6,1994,4427,13
dd4c1d9c-18d0-45b1-94d0-938dd518f1df,1994,17124,97
6b4927cc-5cfc-418f-ad1e-ff3887e24daf,1995,173,106
ffb2d6a2-8402-4a06-95ed-ab3f4493a3a3,1995,18693,107
2c7ec9d8-c818-4608-b4a9-bf9037d52e8d,1995,306,30
74f41700-ecbc-4711-baf0-14eae1449c41,1995,15622,102
7b5b809a-bc6e-40a2-837b-5fa4ea2405ad,1995,2204,34
d8a145e5-2254-4001-a5b7-d260f7f3dd7c,1995,4775,17
6e0b4abb-573b-4de4-88f9-ba6d23b915dc,1995,560,52
45e1a35a-83c3-49a1-8944-07272760d555,1995,1375,67
2be32622-b51e-4420-b8e7-11f9cdacd320,1995,9338,3
c8014c1a-37ac-4647-b135-440ed3cc22b6,1995,6688,68
01b59aff-4c31-493f-96e2-db1fc342d939,1995,9765,50
20da87d9-b590-43cc-aaff-180197ecaeb9,1995,8819,36
86559b1c-8257-436d-8e8e-6727b92610b5,1995,12366,86
4fe582ee-56ea-414e-9f26-1852697ca312,1995,2770,82
bfc94ed2-8d0a-45a1-9af7-74972344d2a3,1995,10979,100
9ce7e2ed-6a3b-4f7e-bf44-55febad1e373,1995,7198,74
8d72f925-5283-41bb-8c1d-67b0965d0df5,1995,2352,75
aa8334c9-e7c0-4c3d-95c8-facef9ac19ca,1995,2971,36
fe260e2f-f7d3-4ff1-a0bb-f090cd42f617,1995,63145,105
97d9be93-9a72-456a-80b3-748100ccd79d,1995,3778,82
d19cd81d-d56a-4449-8174-cf8b8e233dcb,1995,593,60
6b5be85e-6c09-4cf3-8ed6-d40a31793d67,1995,13286,8
d24bdc91-96b3-4eb5-85ea-a3a430308a58,1996,3878,71
5bf5c2eb-4f12-44f3-a2c2-83603e699ecf,1996,21454,107
8fd6a731-f6d7-49a8-b810-305bca6b4473,1996,5798,3
caa90099-03e3-4611-9f75-96b9f4a8105a,1996,857,82
bc422fad-27d0-4edf-a517-f1ea85813c7b,1996,6428,49
802b19fd-f969-437c-a0c1-236ebf94ae4d,1996,2397,61
db6ec08d-de14-43e4-8603-bb9f0e73f963,1996,27594,100
ee8e69f8-7902-483f-870c-dbe89254e758,1996,3269,68
7f551a5c-9f6f-4e0d-86c0-f68095fb183d,1996,28669,106
e03c9ed5-8950-425e-b67f-b00c9bd00df0,1996,5151,56
5cc15587-fcd4-4912-872b-f4baec43a6a6,1996,5866,102
541eaf19-80cf-402c-b637-0fe85db6eb12,1996,1168,18
88a145f2-143a-4178-ab17-4af4a59dbe32,1996,6059,20
40d7f7ba-9a60-4c73-a6ff-f4c10a39679a,1996,3452,42
5e13e746-1581-4348-8721-6b695106bbfc,1996,53079,105
1ddfb13d-e24c-402e-8b6b-724a5632048e,1996,823,13
8975f35a-0a3f-4762-bb3f-2e8f90c8171d,1996,23533,106
628d5d96-d9f7-4e64-9688-feb3535b9fbf,1996,14124,101
c35429c6-ca26-4400-9e6d-f94b684480a1,1996,1954,50
3abb631c-09b3-4ed6-a5db-532247f784eb,1996,1947,85
0b632192-5119-494c-b607-5e4c34b36456,1996,4855,75
9abc0d5b-03d1-45f4-9ad4-00317271edf5,1996,6835,101
4c03ec20-3ae1-4099-9dea-9ee659d46cfa,1997,5703,11
9f4947a6-6b4a-4c12-8422-b8451e5d4d40,1997,6278,75
bb9457ef-9839-40b2-903f-8d786a406cc8,1997,15690,93
35efd515-d9f9-4ffb-9c60-7cd6c3874615,1997,2994,33
fdd05610-09a6-4739-a623-751e4bc174f0,1997,4255,35
016b74ee-7d6c-47c6-ae3f-a2d1411f2736,1997,4444,29
374705f8-a26e-4eae-aa7f-68a431027aec,1997,25801,105
93fdf044-d114-4882-bbd7-4c4ae11e6e40,1997,4379,28
fbdbb932-5dbc-4432-b62f-792cf61c23ce,1997,30167,106
067dbc38-44b3-4cda-83fe-311a38c356e1,1997,3990,35
b8a1f386-0215-4b86-8863-c2be7e15b1d0,1997,4493,51
42b09bf2-bd5d-4036-8105-b7244a24e642,1997,3904,79
ade20b82-1820-4461-bb06-72dd1d0a9995,1997,52545,105
7b178a96-06ec-45f6-b53d-3e76265ae1f5,1997,13685,50
cfea9ca4-3721-4514-a032-3c608bb2ae2f,1997,1788,30
eebc30f7-40c3-4e48-ae03-9e80a06f8929,1997,3291,71
a4f2b707-c0db-4a34-906e-8b0b037e5b6b,1997,3631,39
9d0f0f4b-0324-4659-ba93-bb42a10ad771,1997,3417,90
ac6e12bf-ec83-43a7-a19a-ff75f2c148fb,1997,3609,51
64753a8b-6fe1-4d53-80fd-7691aceec9ab,1997,4457,60
0916f9bb-44db-47cf-9751-586e748eaa74,1997,3587,22
156b6585-aa2d-4312-bb0e-89b6f5ee1edf,1997,8568,87
a590cc62-305a-43aa-8e06-47ab213dc9f7,1998,2469,23
601c31f2-8ab4-4a35-aeb9-d7e6fccc347d,1998,5599,61
a632bc70-a805-4830-9f78-658d3e0c6ed3,1998,8801,50
f5952711-67ab-4f33-86e9-0160d145409e,1998,8105,50
a1bc8747-765d-49c2-9679-0a0a23729271,1998,8331,61
